"grp","raw","index","pct90","pct95","perc","ver"
"index_6069_immediate","54",119,"109-129","108-130","90","b"
"index_6069_immediate","55",122,"112-132","111-133","93","b"
"index_6069_immediate","56",124,"114-134","113-135","95","b"
"index_6069_immediate","57",126,"116-136","115-137","96","b"
"index_6069_immediate","58",129,"119-139","118-140","97","b"
"index_6069_immediate","59",132,"122-142","121-143","98","b"
"index_6069_immediate","60",135,"125-145","124-146","99","b"
"index_6069_immediate","61",141,"131-151","130-152","99.7","b"
"index_6069_immediate","62",150,"140-160","139-161",">99.9","b"
"index_6069_immediate","63",155,"145-165","144-166",">99.9","b"
"index_6069_immediate","64",156,"146-166","145-167",">99.9","b"
"index_6069_visuospatial","0",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","1",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","2",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","3",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","4",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","5",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","6",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","7",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","8",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","9",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","10",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","11",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","12",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","13",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","14",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","15",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","16",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","17",40,"30-50","28-52","< 0.1","a"
"index_6069_visuospatial","18",46,"36-56","34-58","< 0.1","a"
"index_6069_visuospatial","19",48,"38-58","36-60","< 0.1","a"
"index_6069_visuospatial","20",51,"41-61","39-63","0.1","a"
"index_6069_visuospatial","21",54,"44-64","42-66","0.1","a"
"index_6069_visuospatial","22",57,"47-67","45-69","0.2","a"
"index_6069_visuospatial","23",60,"50-70","48-72","0.4","a"
"index_6069_visuospatial","24",63,"53-73","51-75","1","a"
"index_6069_visuospatial","25",65,"55-75","53-77","1","a"
"index_6069_visuospatial","26",68,"58-78","56-80","2","a"
"index_6069_visuospatial","27",71,"61-81","59-83","3","a"
"index_6069_visuospatial","28",74,"64-84","62-86","4","a"
"index_6069_visuospatial","29",78,"68-88","66-90","7","a"
"index_6069_visuospatial","30",79,"69-89","67-91","8","a"
"index_6069_visuospatial","31",81,"71-91","69-93","10","a"
"index_6069_visuospatial","32",81,"71-91","69-93","10","a"
"index_6069_visuospatial","33",84,"74-94","72-96","14","a"
"index_6069_visuospatial","34",88,"78-98","76-100","21","a"
"index_6069_visuospatial","35",92,"82-102","80-104","30","a"
"index_6069_visuospatial","36",95,"85-105","83-107","37","a"
"index_6069_visuospatial","37",99,"89-109","87-111","47","a"
"index_6069_visuospatial","38",105,"95-115","93-117","63","a"
"index_6069_visuospatial","39",112,"102-122","100-124","79","a"
"index_6069_visuospatial","40",117,"107-127","105-129","87","a"
"index_6069_visuospatial","0",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","1",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","2",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","3",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","4",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","5",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","6",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","7",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","8",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","9",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","10",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","11",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","12",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","13",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","14",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","15",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","16",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","17",40,"30-50","28-52","< 0.1","b"
"index_6069_visuospatial","18",46,"36-56","34-58","< 0.1","b"
"index_6069_visuospatial","19",48,"38-58","36-60","< 0.1","b"
"index_6069_visuospatial","20",51,"41-61","39-63","0.1","b"
"index_6069_visuospatial","21",54,"44-64","42-66","0.1","b"
"index_6069_visuospatial","22",57,"47-67","45-69","0.2","b"
"index_6069_visuospatial","23",60,"50-70","48-72","0.4","b"
"index_6069_visuospatial","24",63,"53-73","51-75","1","b"
"index_6069_visuospatial","25",65,"55-75","53-77","1","b"
"index_6069_visuospatial","26",68,"58-78","56-80","2","b"
"index_6069_visuospatial","27",71,"61-81","59-83","3","b"
"index_6069_visuospatial","28",74,"64-84","62-86","4","b"
"index_6069_visuospatial","29",78,"68-88","66-90","7","b"
"index_6069_visuospatial","30",79,"69-89","67-91","8","b"
"index_6069_visuospatial","31",81,"71-91","69-93","10","b"
"index_6069_visuospatial","32",81,"71-91","69-93","10","b"
"index_6069_visuospatial","33",84,"74-94","72-96","14","b"
"index_6069_visuospatial","34",88,"78-98","76-100","21","b"
"index_6069_visuospatial","35",92,"82-102","80-104","30","b"
"index_6069_visuospatial","36",95,"85-105","83-107","37","b"
"index_6069_visuospatial","37",99,"89-109","87-111","47","b"
"index_6069_visuospatial","38",105,"95-115","93-117","63","b"
"index_6069_visuospatial","39",112,"102-122","100-124","79","b"
"index_6069_visuospatial","40",117,"107-127","105-129","87","b"
"index_6069_verbal","0",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","1",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","2",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","3",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","4",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","5",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","6",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","7",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","8",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","9",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","10",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","11",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","12",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","13",40,"30-50","29-51","<0.1","a"
"index_6069_verbal","14",46,"36-56","35-57","<0.1","a"
"index_6069_verbal","15",48,"38-58","37-59","<0.1","a"
"index_6069_verbal","16",50,"40-60","39-61","<0.1","a"
"index_6069_verbal","17",55,"45-65","44-66","0.1","a"
"index_6069_verbal","18",60,"50-70","49-71","0.4","a"
"index_6069_verbal","19",68,"58-78","57-79","2","a"
"index_6069_verbal","20",73,"63-83","62-84","4","a"
"index_6069_verbal","21",75,"65-85","64-86","5","a"
"index_6069_verbal","22",77,"67-87","66-88","6","a"
"index_6069_verbal","23",80,"70-90","69-91","9","a"
"index_6069_verbal","24",84,"74-94","73-95","14","a"
"index_6069_verbal","25",87,"77-97","76-98","19","a"
"index_6069_verbal","26",91,"81-101","80-102","27","a"
"index_6069_verbal","27",94,"84-104","83-105","34","a"
"index_6069_verbal","28",96,"86-106","85-107","39","a"
"index_6069_verbal","29",100,"90-110","89-111","50","a"
"index_6069_verbal","30",103,"93-113","92-114","58","a"
"index_6069_verbal","31",105,"95-115","94-116","63","a"
"index_6069_verbal","32",107,"97-117","96-118","68","a"
"index_6069_verbal","33",112,"102-122","101-123","79","a"
"index_6069_verbal","34",114,"104-124","103-125","82","a"
"index_6069_verbal","35",116,"106-126","105-127","86","a"
"index_6069_verbal","36",118,"108-128","107-129","88","a"
"index_6069_verbal","37",122,"112-132","111-133","93","a"
"index_6069_verbal","38",124,"114-134","113-135","95","a"
"index_6069_verbal","39",125,"115-135","114-136","95","a"
"index_6069_verbal","40",127,"117-137","116-138","96","a"
"index_6069_verbal","41",130,"120-140","119-141","98","a"
"index_6069_verbal","42",145,"135-155","134-156","99.9","a"
"index_6069_verbal","43",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","44",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","45",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","46",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","47",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","48",155,"145-165","144-166",">99.9","a"
"index_6069_verbal","49",156,"146-166","145-167",">99.9","a"
"index_6069_verbal","0",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","1",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","2",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","3",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","4",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","5",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","6",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","7",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","8",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","9",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","10",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","11",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","12",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","13",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","14",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","15",40,"30-50","29-51","< 0.1","b"
"index_6069_verbal","16",47,"37-57","36-58","< 0.1","b"
"index_6069_verbal","17",47,"37-57","36-58","< 0.1","b"
"index_6069_verbal","18",49,"39-59","38-60","< 0.1","b"
"index_6069_verbal","19",51,"41-61","40-62","0.1","b"
"index_6069_verbal","20",53,"43-63","42-64","0.1","b"
"index_6069_verbal","21",55,"45-65","44-66","0.1","b"
"index_6069_verbal","22",58,"48-68","47-69","0.3","b"
"index_6069_verbal","23",64,"54-74","53-75","1","b"
"index_6069_verbal","24",73,"63-83","62-84","4","b"
"index_6069_verbal","25",77,"67-87","66-88","6","b"
"index_6069_verbal","26",79,"69-89","68-90","8","b"
"index_6069_verbal","27",81,"71-91","70-92","10","b"
"index_6069_verbal","28",83,"73-93","72-94","13","b"
"index_6069_verbal","29",86,"76-96","75-97","18","b"
"index_6069_verbal","30",89,"79-99","78-100","23","b"
"index_6069_verbal","31",92,"82-102","81-103","30","b"
"index_6069_verbal","32",95,"85-105","84-106","37","b"
"index_6069_verbal","33",98,"88-108","87-109","45","b"
"index_6069_verbal","34",99,"89-109","88-110","47","b"
"index_6069_verbal","35",101,"91-111","90-112","53","b"
"index_6069_verbal","36",104,"94-114","93-115","61","b"
"index_6069_verbal","37",107,"97-117","96-118","68","b"
"index_6069_verbal","38",110,"100-120","99-121","75","b"
"index_6069_verbal","39",112,"102-122","101-123","79","b"
"index_6069_verbal","40",114,"104-124","103-125","82","b"
"index_6069_verbal","41",118,"108-128","107-129","88","b"
"index_6069_verbal","42",122,"112-132","111-133","93","b"
"index_6069_verbal","43",125,"115-135","114-136","95","b"
"index_6069_verbal","44",127,"117-137","116-138","96","b"
"index_6069_verbal","45",132,"122-142","121-143","98","b"
"index_6069_verbal","46",136,"126-146","125-141","99","b"
"index_6069_verbal","47",137,"127-147","126-148","99","b"
"index_6069_verbal","48",145,"135-155","134-156","99.9","b"
"index_6069_verbal","49",150,"140-160","139-161","> 99.9","b"
"index_6069_verbal","50",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","51",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","52",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","53",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","54",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","55",155,"145-165","144-166","> 99.9","b"
"index_6069_verbal","56",156,"146-166","145-167","> 99.9","b"
"index_6069_verbal","57",156,"146-166","145-167","> 99.9","b"
"index_6069_attention","0",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","1",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","2",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","3",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","4",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","5",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","6",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","7",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","8",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","9",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","10",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","11",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","12",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","13",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","14",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","15",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","16",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","17",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","18",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","19",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","20",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","21",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","22",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","23",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","24",40,"30-50","28-52","< 0.1","a"
"index_6069_attention","25",40,"30-50","28-52","<0.1","a"
"index_6069_attention","26",45,"35-55","33-57","< 0.1","a"
"index_6069_attention","27",50,"40-60","38-62","<0.1","a"
"index_6069_attention","28",54,"44-64","42-66","0.1","a"
"index_6069_attention","29",56,"46-66","44-68","0.2","a"
"index_6069_attention","30",61,"51-71","49-73","0.5","a"
"index_6069_attention","31",66,"56-76","54-78","1","a"
"index_6069_attention","32",69,"59-79","57-81","2","a"
"index_6069_attention","33",71,"61-81","59-83","3","a"
"index_6069_attention","34",72,"62-82","60-84","3","a"
"index_6069_attention","35",74,"64-84","62-86","4","a"
"index_6069_attention","36",76,"66-86","64-88","5","a"
"index_6069_attention","37",77,"67-87","65-89","6","a"
"index_6069_attention","38",78,"68-88","66-90","7","a"
"index_6069_attention","39",79,"69-89","67-91","8","a"
"index_6069_attention","40",81,"71-91","69-93","10","a"
"index_6069_attention","41",83,"73-93","71-95","13","a"
"index_6069_attention","42",85,"75-95","73-97","16","a"
"index_6069_attention","43",86,"76-96","74-98","18","a"
"index_6069_attention","44",87,"77-97","75-99","19","a"
"index_6069_attention","45",89,"79-99","77-101","23","a"
"index_6069_attention","46",90,"80-100","78-102","25","a"
"index_6069_attention","47",91,"81-101","79-103","27","a"
"index_6069_attention","48",93,"83-103","81-105","32","a"
"index_6069_attention","49",95,"85-105","83-107","37","a"
"index_6069_attention","50",97,"87-107","85-109","42","a"
"index_6069_attention","51",99,"89-109","87-111","47","a"
"index_6069_attention","52",101,"91-111","89-113","53","a"
"index_6069_attention","53",103,"93-113","91-115","58","a"
"index_6069_attention","54",105,"95-115","93-117","63","a"
"index_6069_attention","55",107,"97-117","95-119","68","a"
"index_6069_attention","56",108,"98-118","96-120","70","a"
"index_6069_attention","57",110,"100-120","98-122","75","a"
"index_6069_attention","58",112,"102-122","100-124","79","a"
"index_6069_attention","59",114,"104-124","102-126","82","a"
"index_6069_attention","60",115,"105-125","103-127","84","a"
"index_6069_attention","61",117,"107-127","105-129","87","a"
"index_6069_attention","62",118,"108-128","106-130","88","a"
"index_6069_attention","63",119,"109-129","107-131","90","a"
"index_6069_attention","64",120,"110-130","108-132","91","a"
"index_6069_attention","65",121,"111-131","109-133","92","a"
"index_6069_attention","66",123,"113-133","111-135","94","a"
"index_6069_attention","67",125,"115-135","113-137","95","a"
"index_6069_attention","68",126,"116-136","114-138","96","a"
"index_6069_attention","69",129,"119-139","117-141","97","a"
"index_6069_attention","70",130,"120-140","118-142","98","a"
"index_6069_attention","71",132,"122-142","120-144","98","a"
"index_6069_attention","72",134,"124-144","122-146","99","a"
"index_6069_attention","73",137,"127-147","125-149","99","a"
"index_6069_attention","74",141,"131-151","129-153","99.7","a"
"index_6069_attention","75",148,"138-158","136-160","99.9","a"
"index_6069_attention","76",153,"143-163","141-165",">99.9","a"
"index_6069_attention","77",154,"144-164","142-166","> 99.9","a"
"index_6069_attention","78",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","79",155,"145-165","143-167",">99.9","a"
"index_6069_attention","80",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","81",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","82",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","83",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","84",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","85",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","86",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","87",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","88",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","89",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","90",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","91",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","92",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","93",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","94",155,"145-165","143-167","> 929","a"
"index_6069_attention","95",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","96",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","97",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","98",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","99",155,"145-165","143-167","> 99.9","a"
"index_6069_attention","100",156,"146-166","144-168","> 99.9","a"
"index_6069_attention","0",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","1",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","2",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","3",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","4",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","5",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","6",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","7",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","8",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","9",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","10",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","11",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","12",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","13",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","14",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","15",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","16",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","17",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","18",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","19",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","20",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","21",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","22",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","23",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","24",40,"30-50","28-52","< 0.1","b"
"index_6069_attention","25",40,"30-50","28-52","<0.1","b"
"index_6069_attention","26",45,"35-55","33-57","< 0.1","b"
"index_6069_attention","27",50,"40-60","38-62","<0.1","b"
"index_6069_attention","28",54,"44-64","42-66","0.1","b"
"index_6069_attention","29",56,"46-66","44-68","0.2","b"
"index_6069_attention","30",61,"51-71","49-73","0.5","b"
"index_6069_attention","31",66,"56-76","54-78","1","b"
"index_6069_attention","32",69,"59-79","57-81","2","b"
"index_6069_attention","33",71,"61-81","59-83","3","b"
"index_6069_attention","34",72,"62-82","60-84","3","b"
"index_6069_attention","35",74,"64-84","62-86","4","b"
"index_6069_attention","36",76,"66-86","64-88","5","b"
"index_6069_attention","37",77,"67-87","65-89","6","b"
"index_6069_attention","38",78,"68-88","66-90","7","b"
"index_6069_attention","39",79,"69-89","67-91","8","b"
"index_6069_attention","40",81,"71-91","69-93","10","b"
"index_6069_attention","41",83,"73-93","71-95","13","b"
"index_6069_attention","42",85,"75-95","73-97","16","b"
"index_6069_attention","43",86,"76-96","74-98","18","b"
"index_6069_attention","44",87,"77-97","75-99","19","b"
"index_6069_attention","45",89,"79-99","77-101","23","b"
"index_6069_attention","46",90,"80-100","78-102","25","b"
"index_6069_attention","47",91,"81-101","79-103","27","b"
"index_6069_attention","48",93,"83-103","81-105","32","b"
"index_6069_attention","49",95,"85-105","83-107","37","b"
"index_6069_attention","50",97,"87-107","85-109","42","b"
"index_6069_attention","51",99,"89-109","87-111","47","b"
"index_6069_attention","52",101,"91-111","89-113","53","b"
"index_6069_attention","53",103,"93-113","91-115","58","b"
"index_6069_attention","54",105,"95-115","93-117","63","b"
"index_6069_attention","55",107,"97-117","95-119","68","b"
"index_6069_attention","56",108,"98-118","96-120","70","b"
"index_6069_attention","57",110,"100-120","98-122","75","b"
"index_6069_attention","58",112,"102-122","100-124","79","b"
"index_6069_attention","59",114,"104-124","102-126","82","b"
"index_6069_attention","60",115,"105-125","103-127","84","b"
"index_6069_attention","61",117,"107-127","105-129","87","b"
"index_6069_attention","62",118,"108-128","106-130","88","b"
"index_6069_attention","63",119,"109-129","107-131","90","b"
"index_6069_attention","64",120,"110-130","108-132","91","b"
"index_6069_attention","65",121,"111-131","109-133","92","b"
"index_6069_attention","66",123,"113-133","111-135","94","b"
"index_6069_attention","67",125,"115-135","113-137","95","b"
"index_6069_attention","68",126,"116-136","114-138","96","b"
"index_6069_attention","69",129,"119-139","117-141","97","b"
"index_6069_attention","70",130,"120-140","118-142","98","b"
"index_6069_attention","71",132,"122-142","120-144","98","b"
"index_6069_attention","72",134,"124-144","122-146","99","b"
"index_6069_attention","73",137,"127-147","125-149","99","b"
"index_6069_attention","74",141,"131-151","129-153","99.7","b"
"index_6069_attention","75",148,"138-158","136-160","99.9","b"
"index_6069_attention","76",153,"143-163","141-165",">99.9","b"
"index_6069_attention","77",154,"144-164","142-166","> 99.9","b"
"index_6069_attention","78",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","79",155,"145-165","143-167",">99.9","b"
"index_6069_attention","80",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","81",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","82",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","83",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","84",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","85",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","86",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","87",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","88",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","89",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","90",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","91",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","92",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","93",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","94",155,"145-165","143-167","> 929","b"
"index_6069_attention","95",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","96",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","97",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","98",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","99",155,"145-165","143-167","> 99.9","b"
"index_6069_attention","100",156,"146-166","144-168","> 99.9","b"
"index_6069_delayed","0",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","1",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","2",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","3",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","4",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","5",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","6",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","7",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","8",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","9",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","10",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","11",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","12",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","13",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","14",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","15",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","16",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","17",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","18",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","19",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","20",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","21",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","22",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","23",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","24",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","25",40,"30-50","28-52","< 0.1","a"
"index_6069_delayed","26",40,"30-50","29-51","< 0.1","a"
"index_6069_delayed","27",43,"33-53","32-54","< 0.1","a"
"index_6069_delayed","28",46,"36-56","35-57","< 0.1","a"
"index_6069_delayed","29",49,"39-59","38-60","< 0.1","a"
"index_6069_delayed","30",51,"41-61","40-62","0.1","a"
"index_6069_delayed","31",53,"43-63","42-64","0.1","a"
"index_6069_delayed","32",56,"46-66","45-67","0.2","a"
"index_6069_delayed","33",59,"49-69","48-70","0.3","a"
"index_6069_delayed","34",64,"54-74","53-75","1","a"
"index_6069_delayed","35",68,"58-78","57-79","2","a"
"index_6069_delayed","36",69,"59-79","58-80","2","a"
"index_6069_delayed","37",71,"61-81","60-82","3","a"
"index_6069_delayed","38",73,"63-83","62-84","4","a"
"index_6069_delayed","39",74,"64-84","63-85","4","a"
"index_6069_delayed","40",76,"66-86","65-87","5","a"
"index_6069_delayed","41",79,"69-89","68-90","8","a"
"index_6069_delayed","42",81,"71-91","70-92","10","a"
"index_6069_delayed","43",82,"72-92","71-93","12","a"
"index_6069_delayed","44",84,"74-94","73-95","14","a"
"index_6069_delayed","45",86,"76-96","75-97","18","a"
"index_6069_delayed","46",88,"78-98","77-99","21","a"
"index_6069_delayed","47",91,"81-101","80-102","27","a"
"index_6069_delayed","48",94,"84-104","83-105","34","a"
"index_6069_delayed","49",97,"87-107","86-108","42","a"
"index_6069_delayed","50",100,"90-110","89-111","50","a"
"index_6069_delayed","51",103,"93-113","92-114","58","a"
"index_6069_delayed","52",105,"95-115","94-116","63","a"
"index_6069_delayed","53",108,"98-118","91-119","70","a"
"index_6069_delayed","54",110,"100-120","99-121","75","a"
"index_6069_delayed","55",113,"103-123","102-124","81","a"
"index_6069_delayed","56",115,"105-125","104-126","84","a"
"index_6069_delayed","57",117,"107-127","106-128","87","a"
"index_6069_delayed","58",120,"110-130","109-131","91","a"
"index_6069_delayed","59",125,"115-135","114-136","95","a"
"index_6069_delayed","60",128,"118-138","117-139","97","a"
"index_6069_delayed","61",143,"133-153","132-154","99.8","a"
"index_6069_delayed","62",156,"146-166","145-167",">99.9","a"
